3,1
3,3
3,4
3,5
3,6
4,1
4,2
4,3
4,5
2,6
2,9
2,7
2,4
2,6
2,3
2,7
2,2
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,3
2,9
2,3
3,3
3,1
3,4
3,1
3,6
3,8
2,2
2,2
2,4
2,3
2,1
2,1
2,3
2,8
2,1
2,9
2,9
2,6
5,4
5,1
5,1
5,1
5,1
5,1
5,4
5,1
5,3
2,3
2,1
2,4
2,9
2,9
2,6
2,7
2,7
2,4
2,5
2,9
2,3
2,1
2,2
2,1
2,6
2,7
2,9
7,1
7,1
7,9
7,6
7,2
2,3
2,6
2,5
